alpha,beta
-13.548762972616256,3.9512440387875123
-13.548147917378285,3.997454245724332
-13.549853749327388,3.994089893272427
-13.560771947872254,3.8484710619060705
-13.5757125145617,3.6145586720438994
-13.571634633179778,3.6802908291626033
-13.563236033983076,3.887873183218269
-13.571223764295619,3.7466424493694905
-13.568515287198874,3.8366931650761247
-13.571794821876138,3.8197333636869204
-13.57341969992728,3.7985574948267877
-13.577727782240762,3.7457279282327036
-13.584433484343844,3.633852610708793
-13.581024018305625,3.682316056343535
-13.590644636536792,3.51302146202758
-13.594780034145565,3.462450360505492
-13.58491704784307,3.619991409897284
-13.570939427052707,3.899935931355046
-13.57814544995048,3.7733964214737403
-13.573662726247475,3.9139910911243647
-13.57308163575593,3.9892260027591693
-13.590570503327886,3.6890542072135104
-13.591316275450913,3.7288445314283734
-13.579505462535003,3.9710730485289782
-13.590989611476743,3.7865339344196034
-13.593036438024727,3.73763236983501
-13.583054865723069,3.953881826135722
-13.584108741470702,3.928117821143677
-13.584526204763542,3.9592425042269883
-13.596592682630362,3.82204548849884
-13.598399839175817,3.852779274622489
-13.600219755560008,3.844094320085831
-13.612608287131591,3.660633814359172
-13.622186248750795,3.5323134010596706
-13.624287521667767,3.5341785736309768
-13.626875250486755,3.528022857991503
-13.623331476557864,3.556468717963278
-13.620051350167962,3.655625654199718
-13.597106353681763,4.0948293550084385
-13.6089833142859,3.8815794703988318
-13.619245629121288,3.6861764309668206
-13.620233660064724,3.7001062646537215
-13.614396593213513,3.8273684897171325
-13.620526970047893,3.720781047544422
-13.61913544894124,3.7095807112673866
-13.6061407334463,3.9031447449188508
-13.608680184116478,3.91601816052313
-13.612029951316888,3.8325802764940624
-13.618074025054694,3.80531592510138
-13.625132322117192,3.6895998333085593
-13.625634652305523,3.6921990269744844
-13.625466376255954,3.705701944306559
-13.61790613221321,3.8828628438032347
-13.631322379939638,3.6534660384562034
-13.626532530722848,3.7384698207301263
-13.62794649430483,3.7895276597078906
-13.64006683399388,3.5650419354528404
-13.62799225263089,3.7545412311260966
-13.626161239282627,3.7750930631735113
-13.629324318955488,3.711098182656831
-13.631518037616932,3.7085474547767463
-13.626980014593917,3.765437947721145
-13.625460794279038,3.8208126109905076
-13.6350488447147,3.6964260556759427
-13.632633581952508,3.727368453957364
-13.637246078896622,3.669727970305153
-13.639380453730336,3.575127096782626
-13.638099668790897,3.6458037663802147
-13.637491856973924,3.6745508154554796
-13.63359909361421,3.747482382425856
-13.629415449219529,3.798938083473127
-13.624317194670029,3.942988428203537
-13.626387293286085,3.8969356113082503
-13.630163756552895,3.8334254282706994
-13.635218588281106,3.7861431201957783
-13.634372802510907,3.795584470585817
-13.642252543447304,3.646756729979098
-13.641097136608899,3.6811119367252476
-13.639588856405801,3.7319883153772064
-13.641766806245638,3.7098781790744355
-13.6453482918673,3.678684978274014
-13.654896347502534,3.5214592350666325
-13.641763325411311,3.777924791933091
-13.637567377127557,3.911331221136715
-13.636456683759846,3.9031617701693
-13.648165728276133,3.7052291736403684
-13.638532808495842,3.866338875062596
-13.636968047981666,3.882149944422061
-13.642488231224362,3.8137675914015885
-13.649069058350062,3.7074337737719825
-13.652672788517751,3.709695954735482
-13.651416425486593,3.71738658934119
-13.646358003436543,3.8670112012354094
-13.658759775069667,3.6807652692910944
-13.660003179016764,3.6976115251878694
-13.654032935702148,3.7722279049518606
-13.649703520348607,3.849391596979063
-13.651398552308459,3.8354832610732847
-13.656767913335285,3.744180444336392
-13.651852444949427,3.860924615376241
-13.664350344499512,3.676062286596565
-13.667210222625673,3.5706292120164718
-13.669171951010442,3.5589712557734843
-13.665496958095352,3.676000438381347
-13.666801478371758,3.663380155864974
-13.679666287337684,3.47352095058368
-13.67143314613227,3.625485744826122
-13.672126038455643,3.6404261217136153
-13.680095635334425,3.4931906310299436
-13.679128925518773,3.5364379288686294
-13.68746109449729,3.39299634667672
-13.685627365322091,3.4269996418008533
-13.684456553534787,3.458194920798799
-13.683057152258378,3.49936106217009
-13.667670272474389,3.7790491349781634
-13.677147479641654,3.575976055080188
-13.670871490279696,3.6881846160332574
-13.668952660099333,3.7101679458762926
-13.659273174871274,3.970522873610642
-13.675217144787487,3.743369049192727
-13.679953176317948,3.6724649047328524
-13.683961054845465,3.6328837978436455
-13.687555995277553,3.5812242500967186
-13.677514473476881,3.826576425959478
-13.671346940350302,3.980977181069801
-13.686709718277724,3.7468991040763893
-13.684928446291517,3.7595971779769237
-13.684287662851558,3.780956170170301
-13.681034503801532,3.8749356406158197
-13.690810815260406,3.7561813316039254
-13.691404382908958,3.804189905897082
-13.689160268082627,3.8442109917467473
-13.693468897063806,3.8345111229887956
-13.70493465134167,3.6670829610967495
-13.691372685677374,3.9931838410755955
-13.698394267160841,3.8358781166330083
-13.70519882212551,3.711391836465201
-13.712610875493448,3.6403244180212426
-13.72114998982182,3.541247400224468
-13.723360101449808,3.5374934131901936
-13.7147194237624,3.7140046932032655
-13.713869891550534,3.7142112935986606
-13.726154236606538,3.511467532910132
-13.72783981937965,3.4837698491163214
-13.7147762927521,3.6589496770241934
-13.71278575563881,3.7204160455924873
-13.714238757614988,3.695574010386667
-13.718269979649673,3.600114816382365
-13.712901854505922,3.732489271645547
-13.713972247191816,3.7646074597020003
-13.724482526488492,3.5550029487786916
-13.7298092715815,3.4548453888663313
-13.724859230578533,3.529828234826218
-13.727195158278581,3.517512843665437
-13.72078360713948,3.6388468726108574
-13.719340905485694,3.6261797489704377
-13.717584877231795,3.7547704017715744
-13.719648860134596,3.711771272903339
-13.719839400072008,3.727324918744794
-13.721570786299845,3.687646716988684
-13.722147487840669,3.6390726266761457
-13.723990023900276,3.5811102066693756
-13.717581874551733,3.696411445170553
-13.709414054157746,3.7983048300346116
-13.715765768714292,3.696489605640877
-13.717684190937629,3.651768157151736
-13.712759824304916,3.817226942359153
-13.715348487018568,3.8021291451182653
-13.724533793543197,3.627791405318988
-13.72050810766262,3.7006443224903736
-13.724024323823564,3.6312569393916903
-13.730046032823571,3.506542103128217
-13.732303465686938,3.4910182074090166
-13.723999045909318,3.6627507044723724
-13.728152005804056,3.5827171521513077
-13.726967923545278,3.6015458686530892
-13.732833817889126,3.5135476358629303
-13.739237796647506,3.3866251651212242
-13.724894778988366,3.6496237148360353
-13.733574500865426,3.5356233229665763
-13.743006204029367,3.421447815557845
-13.737235945111099,3.510188377256823
-13.732340048387409,3.6462640317900674
-13.74104389319665,3.5119750970066335
-13.729717092562073,3.715212992970945
-13.72085725303844,3.847260648765825
-13.729843498367861,3.7183185790245394
-13.733396070422511,3.700019886251198
-13.740067456899988,3.646196896899074
-13.731229073462734,3.8123749783691077
-13.7378953489851,3.7254976985602877
-13.74157422888746,3.680430588638966
-13.750011641043885,3.5527407876390056
-13.740769870641463,3.7278023844936543
-13.750258501242744,3.5716265439671426
-13.746121486965203,3.620350346739888
-13.742325367500264,3.7083538525644792
-13.734341332342199,3.871436429664622
-13.751703957911747,3.608054605913382
-13.745712324688109,3.748214336976628
-13.754451481850444,3.581892428016246
-13.753065297941237,3.641225415541119
-13.751286389342416,3.6462236301233006
-13.758332081374961,3.506022215668149
-13.758280711422348,3.578397425383792
-13.758783157528118,3.579490517280737
-13.754124669878085,3.7093473866207516
-13.759797768357192,3.610824734269592
-13.749609680307485,3.784133171230412
-13.761097555962206,3.6031276862025137
-13.745526228730313,3.9270761621900903
-13.742583112226495,4.028785516512986
-13.749115297013944,3.9085905742454057
-13.76253698012872,3.701779594392152
-13.771242963391815,3.5313322140355625
-13.759775685667925,3.751141070003573
-13.7612909369317,3.695772246582052
-13.747277782256688,3.9673267830802335
-13.747073450945157,4.006803414112182
-13.758754341928292,3.810940973576715
-13.764514679642284,3.711587356763241
-13.776229838370346,3.548701703203559
-13.775900605215513,3.52795924241231
-13.776563397868307,3.503959714739222
-13.768233062440274,3.626104605505445
-13.763699312934685,3.671448755927318
-13.76736080407788,3.626660243743738
-13.75676515686459,3.8032383863220134
-13.754377421325135,3.8611507572924753
-13.758724052269228,3.767694797050657
-13.774381517484954,3.4777973418050796
-13.77407364604912,3.558864968686409
-13.776677440970014,3.506430916403436
-13.764519787006634,3.6958887232969535
-13.763275964024718,3.722423528197274
-13.769664997355415,3.5976224559223917
-13.776052926707123,3.498937528319067
-13.773971337264562,3.4955787654708117
-13.762197240699734,3.7112796852458056
-13.762727777011774,3.73247852160517
-13.772671697523634,3.556004450066732
-13.774917991524397,3.512923924200066
-13.76953818307785,3.6791344914949704
-13.771792925079417,3.697416641294095
-13.765477651025169,3.8307565520701474
-13.781047766129618,3.5790457765231296
-13.767495140282726,3.849886886895857
-13.761162596574033,3.985517562258795
-13.769188615706245,3.874793768179992
-13.782100168013677,3.6745106899880446
-13.781813657190813,3.6480555803525947
-13.774237808447715,3.79921832564419
-13.78574117572803,3.622044492257942
-13.791161739213585,3.5428625815705135
-13.794210600654964,3.497528735063855
-13.78516562771076,3.6462984898133692
-13.776520825772193,3.810726885808135
-13.788421294998523,3.6141053318309724
-13.796817928191809,3.503453302967317
-13.782173177036759,3.775019663502333
-13.77264695008301,3.9327223626432146
-13.785565362082757,3.728703839709498
-13.788814722008896,3.654795961979934
-13.78913405830071,3.692622852089659
-13.782469209316332,3.8239796324101714
-13.77853564968621,3.8937454326030814
-13.790229995871986,3.705699260623376
-13.790938389623165,3.6574746942178
-13.78876725606922,3.7125575043342933
-13.798825972906076,3.537697365467331
-13.797342277731149,3.6187381934609015
-13.785893343060236,3.764873339582667
-13.778900549078,3.897209160406908
-13.78205931286883,3.902560761371923
-13.784858556798735,3.813116829447616
-13.787682344568566,3.7129754704510844
-13.793887463331025,3.6159635443797775
-13.799249603849661,3.5227429971352273
-13.794305052293844,3.667993548909127
-13.792132243818212,3.774354777383326
-13.796450703514703,3.7078874777007775
-13.798417454569272,3.6951551908404077
-13.808614374564737,3.5226073110971785
-13.804138298373507,3.6578299656100515
-13.796957608066748,3.804249171499499
-13.804153915510097,3.699292895908753
-13.80746322037651,3.6237304337782468
-13.810522577896762,3.5786591998910877
-13.803727621537401,3.6829451935810837
-13.804632823635195,3.6804693081688433
-13.803592226588343,3.698994896251805
-13.807815253177255,3.637183770060417
-13.801883727657744,3.7669468612413293
-13.806797890199944,3.68004949158757
-13.81520089670969,3.5557872724858
-13.817271746045542,3.5111937859861673
-13.806409116909787,3.7101299561128767
-13.7931725357418,3.9941202541372802
-13.809509809374518,3.7074994729987445
-13.81333852629178,3.6742895038092973
-13.812533625977476,3.65846002453715
-13.807122744455501,3.7535102074451077
-13.814200973550983,3.6198676810957764
-13.82221313892059,3.5125704894714445
-13.80907903633017,3.8050965447924137
-13.808004079323139,3.7978889769348565
-13.813223629959388,3.7081403865410056
-13.811501038348233,3.7438622063351734
-13.808884265165892,3.8118539439974937
-13.804266756876471,3.9287691688710704
-13.798486721149859,4.072920978908366
-13.808286569383316,3.9141645379631926
-13.821788779906354,3.709071675347553
-13.818672449908881,3.7671091751804915
-13.813015821321043,3.923683424528238
-13.815362788680757,3.9065546641305073
-13.827209320717472,3.6854770291496974
-13.833036536266114,3.6242209005013946
-13.823299338721688,3.769235616013373
-13.831534639777974,3.629721456379108
-13.83658720791546,3.530334825775305
-13.83192266645666,3.663620957211974
-13.8362328192162,3.5720564555307126
-13.837716843467026,3.507547692864348
-13.836032935951751,3.5207034007799014
-13.835125477376588,3.5476031584067615
-13.82509162670125,3.7224072785983853
-13.83259138188229,3.573190621264438
-13.835906971273484,3.54203704081179
-13.829559831008323,3.6767618950686036
-13.824843882229706,3.7754541533281536
-13.82618724975591,3.724888734330257
-13.832106977764909,3.609643509293757
-13.832458357371193,3.6197700615377153
-13.836663128539561,3.5642010469222574
-13.822493163008703,3.829830332854674
-13.819841560959215,3.9034352492702746
-13.834071299970834,3.6743352404413883
-13.833644554446078,3.728399597727394
-13.831441903620997,3.7417529382150665
-13.839225293256545,3.64952425056419
-13.846406380813368,3.481588827156056
-13.845221431469819,3.5212637021658098
-13.844228741709083,3.5657961166840257
-13.838524024521988,3.6842544280711538
-13.836861418494024,3.7321820916616555
-13.840586203929801,3.6819152873360728
-13.837547351635855,3.751413619579617
-13.840260712651789,3.7066532234842846
-13.84463475264266,3.6572679654787255
-13.831653495911869,3.916432305508031
-13.825649238849056,3.9918060100139847
-13.841392484403002,3.7485415923118666
-13.839597248970877,3.809381781763383
-13.852102112136517,3.6119134182478443
-13.85593650720992,3.5891596441883116
-13.857635873076385,3.5491132797752045
-13.860341586048353,3.478918594672164
-13.854412784838091,3.5830455101230028
-13.855174131459759,3.613248665048193
-13.854829460062726,3.61125213037985
-13.837116893374724,3.965232033172673
-13.858344492228,3.6066419585393876
-13.85555630587929,3.631531963954438
-13.850613450132096,3.713213044387925
-13.834360979238406,4.0257472250342285
-13.844059831666016,3.859592669982435
-13.856916124842305,3.6732921320265977
-13.857585372574823,3.6602429068258426
-13.855175658833323,3.7233070698826984
-13.845090589802021,3.915130996202264
-13.851979338508485,3.859485988859754
-13.856894792182677,3.810453650155222
-13.872591826109549,3.5392466066994444
-13.870852533871712,3.5432085172148375
-13.875151743016453,3.4991312390080003
-13.865296944883164,3.6928687580206967
-13.871103325465803,3.613958732839667
-13.87250504450772,3.5854645651111947
-13.875446280420569,3.5670478652588
-13.863469515922555,3.726090220203689
-13.864604089884448,3.6757121817812393
-13.863507847726183,3.713732210667297
-13.865959583042716,3.6862464893104203
-13.878886154500124,3.4735061888286864
-13.884103015412832,3.401479803258256
-13.87355716308627,3.61534447297634
-13.871789563540608,3.635164008375089
-13.87728662163756,3.5126687758497646
-13.868437449221478,3.682177625770458
-13.86099151902178,3.8914074637031364
-13.867150333961868,3.812418539124932
-13.8714285183725,3.7181026656119176
-13.87563229880609,3.6581652956796247
-13.880301777707578,3.5765313107040333
-13.87929757457772,3.582534251919281
-13.873462823767634,3.729884689753618
-13.855923501433557,4.07382353025897
-13.872259411809999,3.820657347305068
-13.880411139657774,3.6872939619049765
-13.89018363656656,3.4819509331966505
-13.885608869422164,3.5544354835260905
-13.88473615520161,3.555441333447994
-13.880643364080642,3.6723895901171373
-13.86256906629627,4.02424051035894
-13.865625684622753,4.0290859712044504
-13.875615177542455,3.834723227135714
-13.879326032268107,3.720061509823039
-13.886284002855193,3.6246544204351467
-13.881532231067647,3.704358211176223
-13.86207276369234,4.055165845749311
-13.875226010614561,3.842825373178777
-13.875758961099791,3.92480257756216
-13.875889189408008,3.905424951022885
-13.882817022133345,3.8101692594086387
-13.883072750637712,3.8395714802607923
-13.892924231628967,3.6807597003320893
-13.898002503651254,3.5816058139986784
-13.896838286145409,3.674907941809171
-13.906260482754654,3.512702944892478
-13.90356952292725,3.549570073319165
-13.914675130970991,3.355557823367467
-13.907220857247701,3.4423128520913133
-13.900298403054547,3.5546793440011086
-13.899080550010474,3.588775407077379
-13.889874617746834,3.8044102040335517
-13.887099418254826,3.824555975289432
-13.882579427609045,3.8789976759400657
-13.894297653723168,3.7067831110730385
-13.88281977152551,3.8931607212308568
-13.899032179070154,3.649103410112548
-13.891025733964039,3.820412085350334
-13.893634253634673,3.7745174796004415
-13.89036699352287,3.837565276504162
-13.898672609150074,3.7189485015919623
-13.893372235991386,3.8211114292954274
-13.901463696185518,3.692625696617055
-13.90080532181243,3.745097220160265
-13.909047804858492,3.5846569399739554
-13.911142432038032,3.572787953084429
-13.901422269535306,3.835933602649705
-13.907391758782682,3.7861895521150637
-13.910360040932797,3.7033299489144658
-13.910188790383181,3.758717432390108
-13.900970767429385,3.9383975438172594
-13.915044061112706,3.7409938532185723
-13.918173308693282,3.677083949405562
-13.916372326601486,3.712315961290037
-13.913496376748274,3.8233722825341867
-13.92506558258853,3.609837687236076
-13.914535176258525,3.766479649902526
-13.915165092825262,3.771360353623559
-13.90852551355774,3.9154983102563734
-13.924514971170046,3.595977446235983
-13.903225269782551,4.013762832994005
-13.918234229898793,3.8006159560276944
-13.92531808798791,3.672402423689932
-13.92581622876409,3.681938430865248
-13.923276691753086,3.681047627510702
-13.9335189243568,3.4906843197904953
-13.936585375308105,3.406701381049419
-13.91404842823948,3.8548905174386037
-13.91520576953552,3.858187486387239
-13.913949201249583,3.9281152723095873
-13.926071615622483,3.7979013375607087
-13.923434398178914,3.8721156591991277
-13.925018548539725,3.89226011520441
-13.935642421986937,3.713914478689383
-13.931973682531515,3.8017580697219615
-13.94783703774068,3.4960881632300422
-13.94395292039887,3.55260434509566
-13.928978562291324,3.8014000645828734
-13.926240582241466,3.9058090885595083
-13.933248991910887,3.7812104270969606
-13.944736760650136,3.567965028327287
-13.944742207672881,3.6011112228233753
-13.93032651356399,3.817030647857085
-13.935716135817664,3.7453724320108237
-13.932811272103358,3.841691632906095
-13.939282803826408,3.7303523757528385
-13.932796516645897,3.8474574162125204
-13.93186743178788,3.915586388097058
-13.939468047731507,3.786054389921182
-13.946109136107223,3.6806796807422466
-13.941477648097647,3.764967188543507
-13.948176747327684,3.625012187430005
-13.953383673307062,3.545207217566857
-13.939570120303834,3.786631186748013
-13.945220664219109,3.753101883108659
-13.947289881025403,3.698514973843718
-13.935521666656735,3.9283615415706548
-13.9456529666902,3.781689769730112
-13.94682150896386,3.7794335384924276
-13.944634455946936,3.838949362899603
-13.940825647340366,3.9519210854202025
-13.957876628608291,3.6497165686026967
-13.966446724700875,3.4878831822706164
-13.95333368422208,3.7774625717160757
-13.956328512251252,3.7635167631447883
-13.94918959973952,3.9140477640127993
-13.944927998425879,4.02457325037145
-13.956009240971085,3.8577238894176022
-13.960339191227654,3.796630070779656
-13.952732726422079,3.954968820039946
-13.958141892108008,3.8473067726044454
-13.969549378234804,3.6470185544589793
-13.967998817557644,3.655118071010249
-13.960996480123846,3.833522709766322
-13.953658673694045,3.951699538822995
-13.9529213049537,3.962912145478879
-13.958199015017302,3.8812288656779237
-13.96614141079341,3.7790944438718497
-13.959733304657556,3.9349179293953216
-13.971685502157845,3.7711096821523613
-13.961107365169445,3.9473530078988244
-13.976691255431994,3.7021059214907757
-13.974723944644364,3.788376496307949
-13.986059555695741,3.5796358173755896
-13.992848133483813,3.4809648641640947
-13.994175900709687,3.450828885111635
-13.9821328204939,3.7372146688122783
-13.988008539416477,3.6399858673796692
-13.986655581760685,3.6705190308380438
-13.985758101037725,3.725676265001882
-13.985596739713213,3.737690353741741
-13.980637625851768,3.8725018884202997
-13.993290156308463,3.650318540996973
-13.98379230914893,3.809821004855878
-13.984882411070124,3.80994600271147
-13.992832026591868,3.6835926287463763
-13.997873183108416,3.588535640875167
-14.007680639878673,3.4060993416631122
-14.002458010494651,3.4612101122425267
-13.981184859920027,3.820277691243426
-13.987773216803275,3.6916649552852197
-13.997151297516199,3.541891546781997
-13.98210679632051,3.8410262845567344
-13.989430423833685,3.7141559101079773
-13.995375032670891,3.613376171895299
-13.996286420696068,3.5722694155596693
-14.00233766606008,3.463636957894064
-13.996730738056884,3.582810943497689
-13.998013793942203,3.5788731008924017
-13.999081318518702,3.6104702044845887
-14.00041833568952,3.5802768754830043
-13.99717161898217,3.664371596472027
-13.988478259730428,3.863727123251929
-13.979663116908526,4.049064997636412
-13.99192807810971,3.859795629337013
-14.010582950418684,3.568727788462897
-14.010230395908325,3.5748506126288313
-14.001755602882744,3.6953978971972377
-14.004380043837651,3.683838780344067
-14.007570285940641,3.668262484156797
-13.998436552703984,3.883615879689507
-13.990680924229881,3.9895299868084977
-13.995122374469187,3.9465195501590924
-14.006884067421511,3.784349645595331
-14.003837094594424,3.885920573071549
-13.997896596661134,3.9850430424222805
-13.997992963448402,4.003014436663971
-14.007330754063945,3.8175669511950896
-14.01413617302755,3.7067438740255656
-14.005428554081359,3.8597494009951205
-14.016644579242458,3.656947123398964
-14.031793482063673,3.3801665724748466
-14.030645225418741,3.438549975381952
-14.009985533654081,3.8141532730496954
-14.01658815984697,3.713499992489865
-14.006944483324503,3.8663581258736235
-14.004394833997697,3.966503835950177
-14.006989411326183,3.9746498299897124
-14.018353476164643,3.814201550418845
-14.023301544407124,3.7703811860523406
-14.022194162789418,3.791449564801496
-14.02273493013543,3.809644170995148
-14.030157401969136,3.645975545512619
-14.025682953746841,3.777661687788942
-14.024572477027885,3.7636472662617932
-14.021719117786532,3.838558324591351
-14.017420401121083,3.924358860614769
-14.027976676551077,3.771301863280213
-14.026723462946963,3.8292585354482807
-14.029428834275517,3.7784681723664555
-14.031084787691777,3.8074785365864177
-14.031457497262771,3.8009061229580383
-14.023101604267103,3.9347336173384817
-14.043638201067886,3.587932982556528
-14.045055729844476,3.57110971893458
-14.046961485493389,3.554658343200074
-14.044825635747404,3.5922096073411036
-14.034746111125507,3.83922052152795
-14.048436060158556,3.596879618510986
-14.05125358133952,3.5321145687610813
-14.03680786189129,3.872785911905261
-14.04152027949937,3.776370260029815
-14.048929290606422,3.661646774172594
-14.034319012468183,3.930790979439115
-14.03884664934083,3.876067628718757
-14.043824535167445,3.817979257149438
-14.043389191211617,3.8410704855449764
-14.05128787266287,3.682241554262034
-14.047146702962557,3.7051810644385923
-14.043434849029332,3.7748869271186525
-14.04465304256219,3.7449806376919623
-14.039820595296126,3.8177557368098207
-14.05268308994012,3.6285090040911463
-14.053364797754897,3.6149394346928654
-14.05364539151724,3.646396334258105
-14.060393903767372,3.5372385244535365
-14.038684832451247,3.9531076379523125
-14.044228973709995,3.803128498089646
-14.040334761767525,3.8727071216047375
-14.04541540315294,3.7794380945563577
-14.04994493734869,3.715736950323569
-14.050072129269335,3.7040375885808556
-14.05498099990248,3.616744218724429
-14.057829876202602,3.600779305725223
-14.056412985274816,3.634589436583737
-14.057316224003914,3.6026268991175208
-14.053622145011307,3.7073140371404936
-14.036866024603626,4.03004931969495
-14.03706962423338,4.075740007461579
-14.056947567726482,3.7351715898573907
-14.069800891312108,3.5434566037953754
-14.055978598964074,3.8386483988610367
-14.05875193848269,3.8526521779902074
-14.051328440156196,4.028058496069398
-14.067644699022155,3.7159330281088003
-14.066544266523593,3.7189503180017045
-14.064206800905101,3.800306827724334
-14.058788819445917,3.889540804468946
-14.066605999131038,3.7661056178288272
-14.058504272521128,3.9133198737557673
-14.073330200251881,3.6770036987196364
-14.077880279974027,3.6554460505565656
-14.077219831687096,3.6616996083747804
-14.074967981058215,3.6793612877394293
-14.07591632887924,3.6573677474976334
-14.075932238330783,3.674796955482053
-14.065964323765593,3.836675222706526
-14.076014676216364,3.6565192495509837
-14.087257678693817,3.454411574703949
-14.0790677163649,3.6407200886786164
-14.084530144080261,3.5972490337491387
-14.083283963010865,3.614304466702358
-14.071651608223007,3.8404622325966002
-14.06992982982189,3.894275068215217
-14.079762497276917,3.6907491511666213
-14.078701879860986,3.725965459757079
-14.087208659671264,3.604815845124875
-14.091885339492714,3.5384604901642374
-14.088461149866609,3.612056877575482
-14.082489640075352,3.730018266625369
-14.088090217927276,3.6336573892353856
-14.087658874809277,3.6931673124894777
-14.07939643245775,3.867627278575368
-14.08186016591707,3.835716507293552
-14.093500488366312,3.620647621989471
-14.09741985891523,3.5742668315888397
-14.090439424392448,3.6784566333102937
-14.084757391946004,3.8224699379812686
-14.0861827512182,3.854320427039465
-14.076416539914826,4.045398675194021
-14.089773366428414,3.865973140077204
-14.090383195278793,3.8709914455753065
-14.095602398730827,3.8288728457964103
-14.093128238549854,3.868937629262435
-14.100521751980446,3.767892281358691
-14.092496019113021,3.875214360591062
-14.088583270458043,3.909973234075795
-14.087560040204695,3.9685006306388213
-14.087763882787197,3.948646767571543
-14.088432213275805,3.9086646992648655
-14.084821788351649,3.9706608388276097
-14.091095626407721,3.8812915042196234
-14.098857275730577,3.80588913965591
-14.098690652223535,3.803781313425617
-14.096216636269599,3.885945069831851
-14.10113870209795,3.8074888749089872
-14.104608282612933,3.809332246519873
-14.108018031813083,3.7511810154943115
-14.094977109483757,4.029051276995599
-14.107055482032404,3.831465306471229
-14.110156127202037,3.7646371455702363
-14.106918986817114,3.887369374178438
-14.112171362958328,3.835823556052306
-14.119439638692008,3.7520288868161207
-14.121276555973944,3.7476587226341125
-14.121352747620445,3.8121459484207736
-14.12771470505059,3.6968887684402723
-14.129937827462136,3.669697654831386
-14.122521154693278,3.7794982005771205
-14.12732700079482,3.7033506693485445
-14.121245000243757,3.8327121764596033
-14.121543813264953,3.875843682342463
-14.122982918870454,3.8414310720027762
-14.136056322609647,3.631229473700778
-14.127799997859665,3.8208002267268393
-14.118488579438756,3.956835314434984
-14.138596472785357,3.631255576055521
-14.141217877651382,3.599614195676297
-14.124349398247313,3.9450431420401184
-14.121571471174367,3.9950248853831622
-14.12703293055639,3.885727881167193
-14.136591568350592,3.7915602185523647
-14.137299367180248,3.778844475355287
-14.129059569454354,3.982374116013606
-14.138956576730903,3.823049381591435
-14.147917346388384,3.7018130680650803
-14.145776810271592,3.7576634804272233
-14.148975719684723,3.7147953881776825
-14.146996183926028,3.7643330967826687
-14.15905501734755,3.559408354039243
-14.15804267881913,3.6097297323891797
-14.137890377331043,3.9944302558932483
-14.144464044332333,3.9281938901335516
-14.152788884475141,3.7840449695280585
-14.146253810614501,3.9262291581726436
-14.148604574043866,3.939333523594327
-14.161653696104015,3.730344414383599
-14.164028651661294,3.745536830691624
-14.156805394964014,3.8396522604683736
-14.155826395455579,3.853183385145874
-14.159765019296763,3.80331820877077
-14.16289545029739,3.7547240994721816
-14.167367041868527,3.6550729861441655
-14.156296814903754,3.8146673801109414
-14.162309115074443,3.7088196695219753
-14.16997225496698,3.580065532001253
-14.173259358332086,3.5381626132213104
-14.173107997391769,3.550126872725332
-14.166628055860564,3.7018518825486924
-14.175646884152728,3.5531502846199583
-14.179866229710514,3.4372729772489485
-14.185944669159841,3.3319928585076473
-14.172985537010781,3.59908653174583
-14.171234013448325,3.603999405382718
-14.170394026468003,3.641206327972944
-14.164722594865184,3.7643278187335576
-14.168623131603027,3.733287630681168
-14.169217750475454,3.706429619570492
-14.172776837268195,3.6140640700302247
-14.168513365869641,3.7132678648515087
-14.16497043925418,3.8086017393685507
-14.172478656644518,3.6875287628547517
-14.185220618363648,3.452685937998862
-14.170836127142884,3.76194647563912
-14.179489795633412,3.60898841558347
-14.181015074684971,3.610129016663104
-14.16723444728966,3.868717053432526
-14.171205856513893,3.7595992554407607
-14.167562524511625,3.8072258331436992
-14.175928990606758,3.6630545640333283
-14.18046064231562,3.537015499865599
-14.182957836214237,3.486232138690503
-14.167651348979906,3.755321974788183
-14.18398102750038,3.4985762473637396
-14.183156384401968,3.5271840702301476
-14.18220385399842,3.5388193921199944
-14.181267680199937,3.566324548459503
-14.169638843499216,3.8427228784986536
-14.174843869648491,3.8305911911033728
-14.179409861035623,3.763317227079225
-14.187697607233472,3.645972320497145
-14.194907128173982,3.51786726952704
-14.194510932681663,3.546957436259396
-14.187548748346096,3.6778173073247036
-14.180755530644781,3.7769674574481247
-14.180605010764383,3.8276425679798343
-14.183931005486189,3.7906346822526893
-14.191976663324327,3.6984004235917465
-14.187481222970176,3.7593533940920896
-14.181868790968936,3.879427055111462
-14.187333450095881,3.7865935303699936
-14.184701424550122,3.787903093130252
-14.188677481247984,3.737325689063813
-14.18408864162049,3.7830592003554018
-14.188359711548488,3.6966408570529112
-14.198851339336821,3.5043033032280064
-14.193271849493698,3.5884779033140877
-14.182850323972005,3.801996609444991
-14.190270372812074,3.6310492747128618
-14.18874117117594,3.679048381572992
-14.188637999139317,3.67989959807389
-14.190587610681328,3.620039534847823
-14.1933076215054,3.592092553883743
-14.194967830639236,3.538544323738071
-14.178806507021454,3.856897226920011
-14.175142815788009,3.9112476470417072
-14.17736370250881,3.9336205961490838
-14.185759295562784,3.7490412041391257
-14.174390862343245,3.9899961868800107
-14.19814001555939,3.5754244005752294
-14.196149242346467,3.5716526828431303
-14.188477000444983,3.6530845541573287
-14.187531930023477,3.7128015340216067
-14.189539613526346,3.658874672972931
